BLcode,WBcode,region_code,country,year,sex,priad,secad,ter
117,"IRL","Advanced Economies","Ireland",1945,"M",66.00,7.94,0.12
117,"IRL","Advanced Economies","Ireland",1950,"M",99.99,13.73,1.20
117,"IRL","Advanced Economies","Ireland",1955,"M",99.99,18.28,1.40
117,"IRL","Advanced Economies","Ireland",1960,"M",55.34,36.39,10.89
117,"IRL","Advanced Economies","Ireland",1965,"M",56.68,49.95,16.14
117,"IRL","Advanced Economies","Ireland",1970,"M",92.00,62.08,17.34
117,"IRL","Advanced Economies","Ireland",1975,"M",91.00,73.08,23.79
117,"IRL","Advanced Economies","Ireland",1980,"M",89.05,76.09,23.58
117,"IRL","Advanced Economies","Ireland",1985,"M",73.60,97.00,24.73
117,"IRL","Advanced Economies","Ireland",1990,"M",91.00,78.09,30.86
117,"IRL","Advanced Economies","Ireland",1995,"M",91.00,89.33,37.05
117,"IRL","Advanced Economies","Ireland",2000,"M",99.99,99.99,45.16
117,"IRL","Advanced Economies","Ireland",2005,"M",99.99,99.99,49.18
117,"IRL","Advanced Economies","Ireland",2010,"M",99.99,99.99,68.97
118,"ITA","Advanced Economies","Italy",1820,"M",20.19,0.07,0.05
118,"ITA","Advanced Economies","Italy",1825,"M",22.88,0.09,0.06
118,"ITA","Advanced Economies","Italy",1830,"M",25.83,0.12,0.07
118,"ITA","Advanced Economies","Italy",1835,"M",29.03,0.15,0.09
118,"ITA","Advanced Economies","Italy",1840,"M",32.47,0.20,0.12
118,"ITA","Advanced Economies","Italy",1845,"M",36.13,0.25,0.15
118,"ITA","Advanced Economies","Italy",1850,"M",39.97,0.33,0.18
118,"ITA","Advanced Economies","Italy",1855,"M",43.96,0.42,0.23
118,"ITA","Advanced Economies","Italy",1860,"M",48.05,0.55,0.29
118,"ITA","Advanced Economies","Italy",1865,"M",41.83,0.52,0.34
118,"ITA","Advanced Economies","Italy",1870,"M",55.38,0.60,0.45
118,"ITA","Advanced Economies","Italy",1875,"M",61.18,0.66,0.33
118,"ITA","Advanced Economies","Italy",1880,"M",63.64,0.72,0.41
118,"ITA","Advanced Economies","Italy",1885,"M",65.01,0.78,0.53
118,"ITA","Advanced Economies","Italy",1890,"M",66.47,1.21,0.58
118,"ITA","Advanced Economies","Italy",1895,"M",68.12,1.60,0.72
118,"ITA","Advanced Economies","Italy",1900,"M",70.56,1.44,0.82
118,"ITA","Advanced Economies","Italy",1905,"M",72.66,1.38,0.74
118,"ITA","Advanced Economies","Italy",1910,"M",80.85,2.14,0.78
118,"ITA","Advanced Economies","Italy",1915,"M",82.11,3.99,0.72
118,"ITA","Advanced Economies","Italy",1920,"M",70.54,4.70,1.25
118,"ITA","Advanced Economies","Italy",1925,"M",80.83,4.31,0.96
118,"ITA","Advanced Economies","Italy",1930,"M",99.49,4.45,0.91
118,"ITA","Advanced Economies","Italy",1935,"M",99.99,7.44,1.28
118,"ITA","Advanced Economies","Italy",1940,"M",99.99,10.92,2.28
118,"ITA","Advanced Economies","Italy",1945,"M",97.85,9.86,3.10
118,"ITA","Advanced Economies","Italy",1950,"M",99.99,13.45,2.29
118,"ITA","Advanced Economies","Italy",1955,"M",94.32,18.23,2.13
118,"ITA","Advanced Economies","Italy",1960,"M",99.99,35.97,9.66
118,"ITA","Advanced Economies","Italy",1965,"M",99.99,47.84,14.15
118,"ITA","Advanced Economies","Italy",1970,"M",99.99,61.58,20.59
118,"ITA","Advanced Economies","Italy",1975,"M",97.05,67.94,31.23
118,"ITA","Advanced Economies","Italy",1980,"M",96.22,65.71,31.73
118,"ITA","Advanced Economies","Italy",1985,"M",96.05,69.04,27.15
118,"ITA","Advanced Economies","Italy",1990,"M",92.04,66.19,31.77
118,"ITA","Advanced Economies","Italy",1995,"M",98.01,81.84,38.09
118,"ITA","Advanced Economies","Italy",2000,"M",99.99,91.15,43.17
118,"ITA","Advanced Economies","Italy",2005,"M",99.99,94.90,54.42
118,"ITA","Advanced Economies","Italy",2010,"M",99.99,94.87,52.45
90,"JPN","Advanced Economies","Japan",1820,"M",23.95,0.01,0.01
90,"JPN","Advanced Economies","Japan",1825,"M",26.38,0.01,0.01
90,"JPN","Advanced Economies","Japan",1830,"M",28.96,0.01,0.01
90,"JPN","Advanced Economies","Japan",1835,"M",31.69,0.01,0.01
90,"JPN","Advanced Economies","Japan",1840,"M",34.56,0.01,0.01
90,"JPN","Advanced Economies","Japan",1845,"M",37.54,0.01,0.01
90,"JPN","Advanced Economies","Japan",1850,"M",40.62,0.01,0.01
90,"JPN","Advanced Economies","Japan",1855,"M",43.76,0.01,0.01
90,"JPN","Advanced Economies","Japan",1860,"M",46.95,0.01,0.01
90,"JPN","Advanced Economies","Japan",1865,"M",50.14,0.01,0.01
90,"JPN","Advanced Economies","Japan",1870,"M",53.31,0.01,0.01
90,"JPN","Advanced Economies","Japan",1875,"M",85.56,0.14,0.19
90,"JPN","Advanced Economies","Japan",1880,"M",99.99,0.05,0.16
90,"JPN","Advanced Economies","Japan",1885,"M",99.99,0.24,0.25
90,"JPN","Advanced Economies","Japan",1890,"M",99.99,0.06,0.31
90,"JPN","Advanced Economies","Japan",1895,"M",99.99,0.41,0.29
90,"JPN","Advanced Economies","Japan",1900,"M",99.99,2.49,0.90
90,"JPN","Advanced Economies","Japan",1905,"M",99.73,1.73,1.38
90,"JPN","Advanced Economies","Japan",1910,"M",95.18,17.99,1.57
90,"JPN","Advanced Economies","Japan",1915,"M",93.38,20.97,1.74
90,"JPN","Advanced Economies","Japan",1920,"M",95.06,23.40,2.27
90,"JPN","Advanced Economies","Japan",1925,"M",94.00,29.81,3.31
90,"JPN","Advanced Economies","Japan",1930,"M",99.99,1.90,3.55
90,"JPN","Advanced Economies","Japan",1935,"M",99.99,0.45,3.56
90,"JPN","Advanced Economies","Japan",1940,"M",99.99,0.45,4.36
90,"JPN","Advanced Economies","Japan",1945,"M",99.99,2.85,5.52
90,"JPN","Advanced Economies","Japan",1950,"M",99.99,62.98,6.87
90,"JPN","Advanced Economies","Japan",1955,"M",99.99,67.90,8.03
90,"JPN","Advanced Economies","Japan",1960,"M",99.99,72.88,15.13
90,"JPN","Advanced Economies","Japan",1965,"M",99.99,82.99,19.53
90,"JPN","Advanced Economies","Japan",1970,"M",99.00,85.00,24.42
90,"JPN","Advanced Economies","Japan",1975,"M",98.05,89.51,33.06
90,"JPN","Advanced Economies","Japan",1980,"M",99.99,92.04,40.56
90,"JPN","Advanced Economies","Japan",1985,"M",99.99,95.04,35.53
90,"JPN","Advanced Economies","Japan",1990,"M",99.99,96.04,35.09
90,"JPN","Advanced Economies","Japan",1995,"M",99.99,98.04,44.15
90,"JPN","Advanced Economies","Japan",2000,"M",99.99,98.05,52.84
90,"JPN","Advanced Economies","Japan",2005,"M",99.99,99.00,57.86
90,"JPN","Advanced Economies","Japan",2010,"M",99.99,99.00,60.86
119,"LUX","Advanced Economies","Luxembourg",1820,"M",0.21,0.01,0.01
119,"LUX","Advanced Economies","Luxembourg",1825,"M",0.26,0.01,0.01
119,"LUX","Advanced Economies","Luxembourg",1830,"M",0.34,0.01,0.01
119,"LUX","Advanced Economies","Luxembourg",1835,"M",0.43,0.01,0.01
119,"LUX","Advanced Economies","Luxembourg",1840,"M",0.55,0.01,0.01
119,"LUX","Advanced Economies","Luxembourg",1845,"M",0.70,0.01,0.01
119,"LUX","Advanced Economies","Luxembourg",1850,"M",0.90,0.01,0.01
119,"LUX","Advanced Economies","Luxembourg",1855,"M",1.14,0.01,0.01
119,"LUX","Advanced Economies","Luxembourg",1860,"M",1.46,0.01,0.01
119,"LUX","Advanced Economies","Luxembourg",1865,"M",1.86,0.01,0.01
119,"LUX","Advanced Economies","Luxembourg",1870,"M",2.36,0.01,0.01
119,"LUX","Advanced Economies","Luxembourg",1875,"M",2.54,0.01,0.01
119,"LUX","Advanced Economies","Luxembourg",1880,"M",3.42,0.01,0.01
119,"LUX","Advanced Economies","Luxembourg",1885,"M",4.58,0.01,0.01
119,"LUX","Advanced Economies","Luxembourg",1890,"M",6.07,0.01,0.01
119,"LUX","Advanced Economies","Luxembourg",1895,"M",4.12,0.01,0.01
119,"LUX","Advanced Economies","Luxembourg",1900,"M",7.67,0.01,0.02
119,"LUX","Advanced Economies","Luxembourg",1905,"M",5.58,0.01,0.02
119,"LUX","Advanced Economies","Luxembourg",1910,"M",8.91,0.01,0.03
119,"LUX","Advanced Economies","Luxembourg",1915,"M",8.42,3.05,0.04
119,"LUX","Advanced Economies","Luxembourg",1920,"M",16.13,2.98,0.05
119,"LUX","Advanced Economies","Luxembourg",1925,"M",20.17,2.97,0.07
119,"LUX","Advanced Economies","Luxembourg",1930,"M",29.62,5.97,0.10
119,"LUX","Advanced Economies","Luxembourg",1935,"M",54.26,9.49,0.13
119,"LUX","Advanced Economies","Luxembourg",1940,"M",72.04,14.53,0.19
119,"LUX","Advanced Economies","Luxembourg",1945,"M",86.11,15.85,0.25
119,"LUX","Advanced Economies","Luxembourg",1950,"M",99.99,16.07,0.34
119,"LUX","Advanced Economies","Luxembourg",1955,"M",91.92,15.22,0.25
119,"LUX","Advanced Economies","Luxembourg",1960,"M",99.99,31.25,0.99
119,"LUX","Advanced Economies","Luxembourg",1965,"M",99.99,42.32,4.96
119,"LUX","Advanced Economies","Luxembourg",1970,"M",90.77,47.96,2.14
119,"LUX","Advanced Economies","Luxembourg",1975,"M",92.00,56.00,2.42
119,"LUX","Advanced Economies","Luxembourg",1980,"M",64.37,53.04,3.32
119,"LUX","Advanced Economies","Luxembourg",1985,"M",60.22,64.02,3.60
119,"LUX","Advanced Economies","Luxembourg",1990,"M",63.18,65.34,5.39
119,"LUX","Advanced Economies","Luxembourg",1995,"M",99.99,63.43,7.21
119,"LUX","Advanced Economies","Luxembourg",2000,"M",92.88,84.24,9.02
119,"LUX","Advanced Economies","Luxembourg",2005,"M",96.04,85.11,9.03
119,"LUX","Advanced Economies","Luxembourg",2010,"M",92.20,92.02,17.03
121,"NLD","Advanced Economies","Netherlands",1820,"M",74.61,0.16,0.44
121,"NLD","Advanced Economies","Netherlands",1825,"M",76.23,0.21,0.63
121,"NLD","Advanced Economies","Netherlands",1830,"M",77.76,0.28,0.70
121,"NLD","Advanced Economies","Netherlands",1835,"M",79.22,0.36,0.71
121,"NLD","Advanced Economies","Netherlands",1840,"M",80.60,0.48,0.62
121,"NLD","Advanced Economies","Netherlands",1845,"M",81.96,0.51,0.49
121,"NLD","Advanced Economies","Netherlands",1850,"M",83.80,0.61,0.42
121,"NLD","Advanced Economies","Netherlands",1855,"M",73.97,0.58,0.53
121,"NLD","Advanced Economies","Netherlands",1860,"M",77.35,0.57,0.52
121,"NLD","Advanced Economies","Netherlands",1865,"M",80.75,0.38,0.44
121,"NLD","Advanced Economies","Netherlands",1870,"M",86.50,0.39,0.44
121,"NLD","Advanced Economies","Netherlands",1875,"M",87.57,1.66,0.51
121,"NLD","Advanced Economies","Netherlands",1880,"M",83.84,1.96,0.46
121,"NLD","Advanced Economies","Netherlands",1885,"M",85.68,2.13,0.60
121,"NLD","Advanced Economies","Netherlands",1890,"M",84.22,2.14,0.74
121,"NLD","Advanced Economies","Netherlands",1895,"M",86.42,2.15,0.74
121,"NLD","Advanced Economies","Netherlands",1900,"M",76.33,2.21,0.67
121,"NLD","Advanced Economies","Netherlands",1905,"M",88.79,2.56,0.67
121,"NLD","Advanced Economies","Netherlands",1910,"M",89.64,2.69,0.70
121,"NLD","Advanced Economies","Netherlands",1915,"M",91.68,2.65,0.52
121,"NLD","Advanced Economies","Netherlands",1920,"M",91.27,2.95,0.54
121,"NLD","Advanced Economies","Netherlands",1925,"M",90.32,0.45,1.12
121,"NLD","Advanced Economies","Netherlands",1930,"M",97.48,19.96,3.14
121,"NLD","Advanced Economies","Netherlands",1935,"M",89.56,22.88,2.89
121,"NLD","Advanced Economies","Netherlands",1940,"M",89.38,25.11,3.53
121,"NLD","Advanced Economies","Netherlands",1945,"M",94.10,26.40,4.78
121,"NLD","Advanced Economies","Netherlands",1950,"M",88.29,34.91,6.62
121,"NLD","Advanced Economies","Netherlands",1955,"M",89.27,38.82,7.58
121,"NLD","Advanced Economies","Netherlands",1960,"M",95.63,51.24,19.29
121,"NLD","Advanced Economies","Netherlands",1965,"M",94.73,60.22,24.50
121,"NLD","Advanced Economies","Netherlands",1970,"M",92.05,72.81,27.42
121,"NLD","Advanced Economies","Netherlands",1975,"M",90.05,79.00,33.59
121,"NLD","Advanced Economies","Netherlands",1980,"M",92.04,80.04,35.46
121,"NLD","Advanced Economies","Netherlands",1985,"M",99.99,83.08,36.80
121,"NLD","Advanced Economies","Netherlands",1990,"M",93.09,77.04,43.35
121,"NLD","Advanced Economies","Netherlands",1995,"M",99.00,91.00,50.04
121,"NLD","Advanced Economies","Netherlands",2000,"M",99.00,99.99,53.00
121,"NLD","Advanced Economies","Netherlands",2005,"M",98.95,99.99,57.05
121,"NLD","Advanced Economies","Netherlands",2010,"M",99.99,99.99,60.11
133,"NZL","Advanced Economies","New Zealand",1820,"M",64.85,0.14,0.04
133,"NZL","Advanced Economies","New Zealand",1825,"M",67.44,0.18,0.05
133,"NZL","Advanced Economies","New Zealand",1830,"M",69.94,0.23,0.06
133,"NZL","Advanced Economies","New Zealand",1835,"M",72.36,0.30,0.08
133,"NZL","Advanced Economies","New Zealand",1840,"M",74.69,0.39,0.09
133,"NZL","Advanced Economies","New Zealand",1845,"M",76.91,0.50,0.12
133,"NZL","Advanced Economies","New Zealand",1850,"M",79.02,0.64,0.15
133,"NZL","Advanced Economies","New Zealand",1855,"M",81.02,0.82,0.18
133,"NZL","Advanced Economies","New Zealand",1860,"M",82.92,1.06,0.23
133,"NZL","Advanced Economies","New Zealand",1865,"M",84.71,1.36,0.28
133,"NZL","Advanced Economies","New Zealand",1870,"M",86.59,1.89,0.39
133,"NZL","Advanced Economies","New Zealand",1875,"M",87.65,2.61,0.55
133,"NZL","Advanced Economies","New Zealand",1880,"M",99.99,3.50,0.47
133,"NZL","Advanced Economies","New Zealand",1885,"M",99.99,4.82,0.85
133,"NZL","Advanced Economies","New Zealand",1890,"M",99.99,2.60,1.01
133,"NZL","Advanced Economies","New Zealand",1895,"M",99.99,2.11,0.90
133,"NZL","Advanced Economies","New Zealand",1900,"M",99.99,1.74,0.89
133,"NZL","Advanced Economies","New Zealand",1905,"M",99.99,3.71,0.84
133,"NZL","Advanced Economies","New Zealand",1910,"M",99.99,3.72,1.26
133,"NZL","Advanced Economies","New Zealand",1915,"M",99.99,4.44,1.06
133,"NZL","Advanced Economies","New Zealand",1920,"M",99.99,8.10,2.76
133,"NZL","Advanced Economies","New Zealand",1925,"M",99.99,9.52,2.38
133,"NZL","Advanced Economies","New Zealand",1930,"M",99.99,10.42,2.74
133,"NZL","Advanced Economies","New Zealand",1935,"M",99.99,12.80,2.77
133,"NZL","Advanced Economies","New Zealand",1940,"M",99.99,13.88,3.28
133,"NZL","Advanced Economies","New Zealand",1945,"M",99.99,17.65,5.63
133,"NZL","Advanced Economies","New Zealand",1950,"M",95.76,17.25,6.39
133,"NZL","Advanced Economies","New Zealand",1955,"M",96.44,23.44,5.47
133,"NZL","Advanced Economies","New Zealand",1960,"M",77.00,71.04,17.02
133,"NZL","Advanced Economies","New Zealand",1965,"M",78.00,74.00,18.25
133,"NZL","Advanced Economies","New Zealand",1970,"M",99.99,76.00,21.87
133,"NZL","Advanced Economies","New Zealand",1975,"M",99.99,78.04,29.77
133,"NZL","Advanced Economies","New Zealand",1980,"M",99.99,80.46,35.88
133,"NZL","Advanced Economies","New Zealand",1985,"M",99.99,81.07,35.34
133,"NZL","Advanced Economies","New Zealand",1990,"M",99.99,82.00,37.69
133,"NZL","Advanced Economies","New Zealand",1995,"M",99.99,92.03,50.59
133,"NZL","Advanced Economies","New Zealand",2000,"M",95.11,91.03,52.97
133,"NZL","Advanced Economies","New Zealand",2005,"M",97.92,93.02,66.05
133,"NZL","Advanced Economies","New Zealand",2010,"M",97.97,95.00,67.52
122,"NOR","Advanced Economies","Norway",1820,"M",99.05,0.65,0.43
122,"NOR","Advanced Economies","Norway",1825,"M",98.19,0.82,0.58
122,"NOR","Advanced Economies","Norway",1830,"M",97.44,1.04,0.73
122,"NOR","Advanced Economies","Norway",1835,"M",96.81,1.31,0.69
122,"NOR","Advanced Economies","Norway",1840,"M",93.82,1.65,0.66
122,"NOR","Advanced Economies","Norway",1845,"M",91.22,2.09,0.59
122,"NOR","Advanced Economies","Norway",1850,"M",88.79,2.63,0.53
122,"NOR","Advanced Economies","Norway",1855,"M",86.52,3.31,0.55
122,"NOR","Advanced Economies","Norway",1860,"M",85.88,4.14,0.48
122,"NOR","Advanced Economies","Norway",1865,"M",85.35,5.17,0.61
122,"NOR","Advanced Economies","Norway",1870,"M",83.06,6.52,0.86
122,"NOR","Advanced Economies","Norway",1875,"M",81.73,8.20,0.65
122,"NOR","Advanced Economies","Norway",1880,"M",71.29,9.09,0.58
122,"NOR","Advanced Economies","Norway",1885,"M",65.02,10.40,1.09
122,"NOR","Advanced Economies","Norway",1890,"M",86.58,11.68,1.29
122,"NOR","Advanced Economies","Norway",1895,"M",98.45,11.45,0.84
122,"NOR","Advanced Economies","Norway",1900,"M",94.55,10.84,0.89
122,"NOR","Advanced Economies","Norway",1905,"M",98.37,10.79,0.81
122,"NOR","Advanced Economies","Norway",1910,"M",98.18,11.01,0.94
122,"NOR","Advanced Economies","Norway",1915,"M",99.99,10.56,0.76
122,"NOR","Advanced Economies","Norway",1920,"M",99.77,14.59,0.76
122,"NOR","Advanced Economies","Norway",1925,"M",99.99,10.17,1.32
122,"NOR","Advanced Economies","Norway",1930,"M",99.99,11.57,1.90
122,"NOR","Advanced Economies","Norway",1935,"M",99.99,20.81,1.92
122,"NOR","Advanced Economies","Norway",1940,"M",99.99,18.02,2.09
122,"NOR","Advanced Economies","Norway",1945,"M",98.15,26.75,2.76
122,"NOR","Advanced Economies","Norway",1950,"M",99.99,19.13,2.82
122,"NOR","Advanced Economies","Norway",1955,"M",99.99,20.98,2.26
122,"NOR","Advanced Economies","Norway",1960,"M",77.02,37.36,8.91
122,"NOR","Advanced Economies","Norway",1965,"M",99.99,43.18,13.71
122,"NOR","Advanced Economies","Norway",1970,"M",85.13,56.01,21.45
122,"NOR","Advanced Economies","Norway",1975,"M",99.99,79.00,26.81
122,"NOR","Advanced Economies","Norway",1980,"M",97.05,82.10,26.17
122,"NOR","Advanced Economies","Norway",1985,"M",97.00,85.10,27.69
122,"NOR","Advanced Economies","Norway",1990,"M",99.00,85.05,38.79
122,"NOR","Advanced Economies","Norway",1995,"M",99.00,99.99,51.30
122,"NOR","Advanced Economies","Norway",2000,"M",99.99,95.00,56.42
122,"NOR","Advanced Economies","Norway",2005,"M",99.00,97.00,63.44
122,"NOR","Advanced Economies","Norway",2010,"M",99.00,96.00,56.64
124,"PRT","Advanced Economies","Portugal",1820,"M",5.85,0.08,0.51
124,"PRT","Advanced Economies","Portugal",1825,"M",6.99,0.10,0.42
124,"PRT","Advanced Economies","Portugal",1830,"M",8.33,0.13,0.17
124,"PRT","Advanced Economies","Portugal",1835,"M",9.92,0.17,0.23
124,"PRT","Advanced Economies","Portugal",1840,"M",11.77,0.22,0.31
124,"PRT","Advanced Economies","Portugal",1845,"M",13.94,0.28,0.33
124,"PRT","Advanced Economies","Portugal",1850,"M",16.44,0.36,0.30
124,"PRT","Advanced Economies","Portugal",1855,"M",24.49,0.46,0.33
124,"PRT","Advanced Economies","Portugal",1860,"M",32.32,0.67,0.28
124,"PRT","Advanced Economies","Portugal",1865,"M",39.91,1.08,0.25
124,"PRT","Advanced Economies","Portugal",1870,"M",45.21,1.54,0.24
124,"PRT","Advanced Economies","Portugal",1875,"M",53.67,1.76,0.25
124,"PRT","Advanced Economies","Portugal",1880,"M",61.98,1.68,0.21
124,"PRT","Advanced Economies","Portugal",1885,"M",70.28,0.44,0.27
124,"PRT","Advanced Economies","Portugal",1890,"M",61.93,0.59,0.29
124,"PRT","Advanced Economies","Portugal",1895,"M",53.04,0.64,0.25
124,"PRT","Advanced Economies","Portugal",1900,"M",44.07,0.75,0.26
124,"PRT","Advanced Economies","Portugal",1905,"M",42.52,0.97,0.20
124,"PRT","Advanced Economies","Portugal",1910,"M",40.98,1.38,0.23
124,"PRT","Advanced Economies","Portugal",1915,"M",39.44,1.53,0.59
124,"PRT","Advanced Economies","Portugal",1920,"M",37.90,1.19,0.54
124,"PRT","Advanced Economies","Portugal",1925,"M",36.37,1.31,0.68
124,"PRT","Advanced Economies","Portugal",1930,"M",56.38,0.89,0.84
124,"PRT","Advanced Economies","Portugal",1935,"M",51.65,5.57,1.19
124,"PRT","Advanced Economies","Portugal",1940,"M",69.17,5.93,1.21
124,"PRT","Advanced Economies","Portugal",1945,"M",65.65,7.12,1.58
124,"PRT","Advanced Economies","Portugal",1950,"M",83.47,6.62,1.42
124,"PRT","Advanced Economies","Portugal",1955,"M",99.01,10.05,1.39
124,"PRT","Advanced Economies","Portugal",1960,"M",98.04,8.40,5.12
124,"PRT","Advanced Economies","Portugal",1965,"M",77.00,26.10,6.54
124,"PRT","Advanced Economies","Portugal",1970,"M",83.97,34.14,9.32
124,"PRT","Advanced Economies","Portugal",1975,"M",86.03,27.01,12.34
124,"PRT","Advanced Economies","Portugal",1980,"M",97.00,23.36,11.60
124,"PRT","Advanced Economies","Portugal",1985,"M",83.69,35.06,11.31
124,"PRT","Advanced Economies","Portugal",1990,"M",96.04,21.68,20.33
124,"PRT","Advanced Economies","Portugal",1995,"M",99.99,78.90,31.40
124,"PRT","Advanced Economies","Portugal",2000,"M",99.99,99.99,41.16
124,"PRT","Advanced Economies","Portugal",2005,"M",99.99,95.06,49.21
124,"PRT","Advanced Economies","Portugal",2010,"M",99.99,99.99,60.21
125,"ESP","Advanced Economies","Spain",1820,"M",18.31,0.16,0.08
125,"ESP","Advanced Economies","Spain",1825,"M",21.02,0.21,0.10
125,"ESP","Advanced Economies","Spain",1830,"M",24.00,0.28,0.12
125,"ESP","Advanced Economies","Spain",1835,"M",27.27,0.36,0.15
125,"ESP","Advanced Economies","Spain",1840,"M",30.79,0.47,0.18
125,"ESP","Advanced Economies","Spain",1845,"M",34.54,0.61,0.22
125,"ESP","Advanced Economies","Spain",1850,"M",38.46,0.79,0.28
125,"ESP","Advanced Economies","Spain",1855,"M",42.49,1.02,0.34
125,"ESP","Advanced Economies","Spain",1860,"M",63.75,1.31,0.42
125,"ESP","Advanced Economies","Spain",1865,"M",73.35,1.59,0.57
