BLcode,WBcode,region_code,country,year,sex,priad,secad,ter
117,"IRL","Advanced Economies","Ireland",1895,"MF",61.73,0.42,0.10
117,"IRL","Advanced Economies","Ireland",1900,"MF",60.32,0.63,0.14
117,"IRL","Advanced Economies","Ireland",1905,"MF",64.64,0.93,0.19
117,"IRL","Advanced Economies","Ireland",1910,"MF",64.91,1.38,0.26
117,"IRL","Advanced Economies","Ireland",1915,"MF",67.63,2.05,0.36
117,"IRL","Advanced Economies","Ireland",1920,"MF",64.39,3.02,0.50
117,"IRL","Advanced Economies","Ireland",1925,"MF",78.49,4.43,0.64
117,"IRL","Advanced Economies","Ireland",1930,"MF",87.01,5.29,1.08
117,"IRL","Advanced Economies","Ireland",1935,"MF",86.89,5.93,0.40
117,"IRL","Advanced Economies","Ireland",1940,"MF",82.14,5.95,1.33
117,"IRL","Advanced Economies","Ireland",1945,"MF",80.68,8.59,0.55
117,"IRL","Advanced Economies","Ireland",1950,"MF",100.00,13.96,0.92
117,"IRL","Advanced Economies","Ireland",1955,"MF",100.00,18.00,1.17
117,"IRL","Advanced Economies","Ireland",1960,"MF",75.37,33.63,8.10
117,"IRL","Advanced Economies","Ireland",1965,"MF",74.00,49.00,11.90
117,"IRL","Advanced Economies","Ireland",1970,"MF",92.00,64.00,13.50
117,"IRL","Advanced Economies","Ireland",1975,"MF",91.00,75.00,18.80
117,"IRL","Advanced Economies","Ireland",1980,"MF",90.00,78.00,20.30
117,"IRL","Advanced Economies","Ireland",1985,"MF",81.00,89.00,22.30
117,"IRL","Advanced Economies","Ireland",1990,"MF",91.00,80.00,29.30
117,"IRL","Advanced Economies","Ireland",1995,"MF",91.00,91.09,38.50
117,"IRL","Advanced Economies","Ireland",2000,"MF",100.00,100.00,50.00
117,"IRL","Advanced Economies","Ireland",2005,"MF",100.00,100.00,56.00
117,"IRL","Advanced Economies","Ireland",2010,"MF",100.00,100.00,71.00
118,"ITA","Advanced Economies","Italy",1820,"MF",15.32,0.04,0.02
118,"ITA","Advanced Economies","Italy",1825,"MF",17.48,0.05,0.03
118,"ITA","Advanced Economies","Italy",1830,"MF",19.86,0.06,0.04
118,"ITA","Advanced Economies","Italy",1835,"MF",22.49,0.08,0.05
118,"ITA","Advanced Economies","Italy",1840,"MF",25.35,0.11,0.06
118,"ITA","Advanced Economies","Italy",1845,"MF",28.45,0.14,0.07
118,"ITA","Advanced Economies","Italy",1850,"MF",31.76,0.18,0.09
118,"ITA","Advanced Economies","Italy",1855,"MF",35.28,0.23,0.11
118,"ITA","Advanced Economies","Italy",1860,"MF",38.96,0.30,0.14
118,"ITA","Advanced Economies","Italy",1865,"MF",37.55,0.30,0.17
118,"ITA","Advanced Economies","Italy",1870,"MF",49.75,0.36,0.22
118,"ITA","Advanced Economies","Italy",1875,"MF",56.99,0.41,0.16
118,"ITA","Advanced Economies","Italy",1880,"MF",60.45,0.48,0.20
118,"ITA","Advanced Economies","Italy",1885,"MF",62.39,0.55,0.26
118,"ITA","Advanced Economies","Italy",1890,"MF",64.00,0.83,0.29
118,"ITA","Advanced Economies","Italy",1895,"MF",65.66,1.12,0.36
118,"ITA","Advanced Economies","Italy",1900,"MF",68.33,1.16,0.41
118,"ITA","Advanced Economies","Italy",1905,"MF",71.14,1.31,0.37
118,"ITA","Advanced Economies","Italy",1910,"MF",78.85,1.92,0.39
118,"ITA","Advanced Economies","Italy",1915,"MF",79.90,3.17,0.37
118,"ITA","Advanced Economies","Italy",1920,"MF",79.08,3.90,0.67
118,"ITA","Advanced Economies","Italy",1925,"MF",78.26,3.03,0.54
118,"ITA","Advanced Economies","Italy",1930,"MF",96.82,3.25,0.52
118,"ITA","Advanced Economies","Italy",1935,"MF",100.00,5.96,0.76
118,"ITA","Advanced Economies","Italy",1940,"MF",100.00,8.87,1.42
118,"ITA","Advanced Economies","Italy",1945,"MF",94.79,9.03,2.06
118,"ITA","Advanced Economies","Italy",1950,"MF",98.56,11.03,1.53
118,"ITA","Advanced Economies","Italy",1955,"MF",92.65,15.06,1.47
118,"ITA","Advanced Economies","Italy",1960,"MF",100.00,32.06,6.60
118,"ITA","Advanced Economies","Italy",1965,"MF",100.00,44.31,10.70
118,"ITA","Advanced Economies","Italy",1970,"MF",100.00,57.51,16.70
118,"ITA","Advanced Economies","Italy",1975,"MF",98.00,66.00,25.60
118,"ITA","Advanced Economies","Italy",1980,"MF",96.67,67.54,27.70
118,"ITA","Advanced Economies","Italy",1985,"MF",97.00,70.00,25.50
118,"ITA","Advanced Economies","Italy",1990,"MF",92.05,70.00,30.80
118,"ITA","Advanced Economies","Italy",1995,"MF",98.01,81.84,41.40
118,"ITA","Advanced Economies","Italy",2000,"MF",100.00,89.98,49.00
118,"ITA","Advanced Economies","Italy",2005,"MF",100.00,95.79,64.00
118,"ITA","Advanced Economies","Italy",2010,"MF",100.00,95.84,64.00
90,"JPN","Advanced Economies","Japan",1820,"MF",16.32,0.00,0.00
90,"JPN","Advanced Economies","Japan",1825,"MF",18.15,0.00,0.00
90,"JPN","Advanced Economies","Japan",1830,"MF",20.14,0.00,0.00
90,"JPN","Advanced Economies","Japan",1835,"MF",22.29,0.00,0.00
90,"JPN","Advanced Economies","Japan",1840,"MF",24.59,0.00,0.00
90,"JPN","Advanced Economies","Japan",1845,"MF",27.06,0.00,0.00
90,"JPN","Advanced Economies","Japan",1850,"MF",29.67,0.00,0.00
90,"JPN","Advanced Economies","Japan",1855,"MF",32.43,0.00,0.00
90,"JPN","Advanced Economies","Japan",1860,"MF",35.32,0.00,0.00
90,"JPN","Advanced Economies","Japan",1865,"MF",38.32,0.00,0.00
90,"JPN","Advanced Economies","Japan",1870,"MF",41.41,0.00,0.00
90,"JPN","Advanced Economies","Japan",1875,"MF",59.36,0.14,0.10
90,"JPN","Advanced Economies","Japan",1880,"MF",70.80,0.20,0.08
90,"JPN","Advanced Economies","Japan",1885,"MF",93.23,0.24,0.13
90,"JPN","Advanced Economies","Japan",1890,"MF",86.80,0.21,0.16
90,"JPN","Advanced Economies","Japan",1895,"MF",100.00,0.39,0.15
90,"JPN","Advanced Economies","Japan",1900,"MF",86.19,2.03,0.46
90,"JPN","Advanced Economies","Japan",1905,"MF",90.52,3.13,0.72
90,"JPN","Advanced Economies","Japan",1910,"MF",96.61,12.17,0.81
90,"JPN","Advanced Economies","Japan",1915,"MF",96.64,15.01,0.91
90,"JPN","Advanced Economies","Japan",1920,"MF",97.50,18.07,1.20
90,"JPN","Advanced Economies","Japan",1925,"MF",96.97,24.57,1.83
90,"JPN","Advanced Economies","Japan",1930,"MF",100.00,11.77,2.09
90,"JPN","Advanced Economies","Japan",1935,"MF",100.00,12.18,2.06
90,"JPN","Advanced Economies","Japan",1940,"MF",100.00,15.98,2.56
90,"JPN","Advanced Economies","Japan",1945,"MF",100.00,16.30,3.13
90,"JPN","Advanced Economies","Japan",1950,"MF",100.00,58.37,3.69
90,"JPN","Advanced Economies","Japan",1955,"MF",100.00,64.86,4.78
90,"JPN","Advanced Economies","Japan",1960,"MF",100.00,74.00,9.50
90,"JPN","Advanced Economies","Japan",1965,"MF",100.00,82.00,12.90
90,"JPN","Advanced Economies","Japan",1970,"MF",99.00,85.00,17.00
90,"JPN","Advanced Economies","Japan",1975,"MF",99.00,90.47,24.60
90,"JPN","Advanced Economies","Japan",1980,"MF",100.00,93.00,30.50
90,"JPN","Advanced Economies","Japan",1985,"MF",100.00,96.00,27.80
90,"JPN","Advanced Economies","Japan",1990,"MF",100.00,97.00,29.10
90,"JPN","Advanced Economies","Japan",1995,"MF",100.00,99.00,40.30
90,"JPN","Advanced Economies","Japan",2000,"MF",100.00,99.00,49.00
90,"JPN","Advanced Economies","Japan",2005,"MF",100.00,99.00,55.00
90,"JPN","Advanced Economies","Japan",2010,"MF",100.00,99.00,58.00
119,"LUX","Advanced Economies","Luxembourg",1820,"MF",0.20,0.00,0.00
119,"LUX","Advanced Economies","Luxembourg",1825,"MF",0.26,0.00,0.00
119,"LUX","Advanced Economies","Luxembourg",1830,"MF",0.33,0.00,0.00
119,"LUX","Advanced Economies","Luxembourg",1835,"MF",0.42,0.00,0.00
119,"LUX","Advanced Economies","Luxembourg",1840,"MF",0.54,0.00,0.00
119,"LUX","Advanced Economies","Luxembourg",1845,"MF",0.69,0.00,0.00
119,"LUX","Advanced Economies","Luxembourg",1850,"MF",0.88,0.00,0.00
119,"LUX","Advanced Economies","Luxembourg",1855,"MF",1.12,0.00,0.00
119,"LUX","Advanced Economies","Luxembourg",1860,"MF",1.43,0.00,0.00
119,"LUX","Advanced Economies","Luxembourg",1865,"MF",1.82,0.00,0.00
119,"LUX","Advanced Economies","Luxembourg",1870,"MF",2.32,0.00,0.00
119,"LUX","Advanced Economies","Luxembourg",1875,"MF",2.95,0.00,0.00
119,"LUX","Advanced Economies","Luxembourg",1880,"MF",3.74,0.00,0.00
119,"LUX","Advanced Economies","Luxembourg",1885,"MF",4.73,0.00,0.00
119,"LUX","Advanced Economies","Luxembourg",1890,"MF",5.97,0.00,0.00
119,"LUX","Advanced Economies","Luxembourg",1895,"MF",5.86,0.00,0.01
119,"LUX","Advanced Economies","Luxembourg",1900,"MF",8.65,0.00,0.01
119,"LUX","Advanced Economies","Luxembourg",1905,"MF",8.52,0.00,0.01
119,"LUX","Advanced Economies","Luxembourg",1910,"MF",11.19,0.00,0.02
119,"LUX","Advanced Economies","Luxembourg",1915,"MF",11.92,1.62,0.02
119,"LUX","Advanced Economies","Luxembourg",1920,"MF",16.79,1.58,0.03
119,"LUX","Advanced Economies","Luxembourg",1925,"MF",19.77,1.59,0.04
119,"LUX","Advanced Economies","Luxembourg",1930,"MF",32.50,3.22,0.06
119,"LUX","Advanced Economies","Luxembourg",1935,"MF",52.92,5.07,0.08
119,"LUX","Advanced Economies","Luxembourg",1940,"MF",69.86,7.68,0.10
119,"LUX","Advanced Economies","Luxembourg",1945,"MF",84.93,10.29,0.14
119,"LUX","Advanced Economies","Luxembourg",1950,"MF",100.00,12.15,0.19
119,"LUX","Advanced Economies","Luxembourg",1955,"MF",93.23,11.89,0.16
119,"LUX","Advanced Economies","Luxembourg",1960,"MF",100.00,26.24,0.70
119,"LUX","Advanced Economies","Luxembourg",1965,"MF",100.00,38.00,2.90
119,"LUX","Advanced Economies","Luxembourg",1970,"MF",93.33,47.00,1.60
119,"LUX","Advanced Economies","Luxembourg",1975,"MF",92.00,56.00,1.90
119,"LUX","Advanced Economies","Luxembourg",1980,"MF",78.33,56.00,2.50
119,"LUX","Advanced Economies","Luxembourg",1985,"MF",76.67,65.00,2.80
119,"LUX","Advanced Economies","Luxembourg",1990,"MF",75.00,65.88,5.20
119,"LUX","Advanced Economies","Luxembourg",1995,"MF",97.76,65.12,7.60
119,"LUX","Advanced Economies","Luxembourg",2000,"MF",95.04,87.89,10.00
119,"LUX","Advanced Economies","Luxembourg",2005,"MF",96.56,86.08,10.00
119,"LUX","Advanced Economies","Luxembourg",2010,"MF",93.30,92.65,18.00
121,"NLD","Advanced Economies","Netherlands",1820,"MF",65.18,0.08,0.22
121,"NLD","Advanced Economies","Netherlands",1825,"MF",67.12,0.11,0.31
121,"NLD","Advanced Economies","Netherlands",1830,"MF",69.01,0.14,0.35
121,"NLD","Advanced Economies","Netherlands",1835,"MF",70.84,0.18,0.35
121,"NLD","Advanced Economies","Netherlands",1840,"MF",72.60,0.24,0.31
121,"NLD","Advanced Economies","Netherlands",1845,"MF",74.31,0.26,0.24
121,"NLD","Advanced Economies","Netherlands",1850,"MF",75.94,0.31,0.21
121,"NLD","Advanced Economies","Netherlands",1855,"MF",71.69,0.30,0.27
121,"NLD","Advanced Economies","Netherlands",1860,"MF",74.11,0.30,0.26
121,"NLD","Advanced Economies","Netherlands",1865,"MF",76.53,0.21,0.23
121,"NLD","Advanced Economies","Netherlands",1870,"MF",80.14,0.22,0.23
121,"NLD","Advanced Economies","Netherlands",1875,"MF",81.37,0.87,0.27
121,"NLD","Advanced Economies","Netherlands",1880,"MF",80.19,1.04,0.25
121,"NLD","Advanced Economies","Netherlands",1885,"MF",81.83,1.15,0.33
121,"NLD","Advanced Economies","Netherlands",1890,"MF",83.12,1.19,0.40
121,"NLD","Advanced Economies","Netherlands",1895,"MF",83.39,1.24,0.41
121,"NLD","Advanced Economies","Netherlands",1900,"MF",83.53,1.35,0.40
121,"NLD","Advanced Economies","Netherlands",1905,"MF",87.40,1.63,0.42
121,"NLD","Advanced Economies","Netherlands",1910,"MF",88.32,1.84,0.46
121,"NLD","Advanced Economies","Netherlands",1915,"MF",89.48,2.04,0.40
121,"NLD","Advanced Economies","Netherlands",1920,"MF",89.39,2.48,0.46
121,"NLD","Advanced Economies","Netherlands",1925,"MF",89.03,3.16,0.80
121,"NLD","Advanced Economies","Netherlands",1930,"MF",92.79,16.82,2.26
121,"NLD","Advanced Economies","Netherlands",1935,"MF",88.89,19.51,1.96
121,"NLD","Advanced Economies","Netherlands",1940,"MF",88.92,21.53,2.23
121,"NLD","Advanced Economies","Netherlands",1945,"MF",91.45,22.92,2.98
121,"NLD","Advanced Economies","Netherlands",1950,"MF",88.60,31.57,4.22
121,"NLD","Advanced Economies","Netherlands",1955,"MF",88.02,38.11,5.10
121,"NLD","Advanced Economies","Netherlands",1960,"MF",95.74,53.36,13.20
121,"NLD","Advanced Economies","Netherlands",1965,"MF",94.82,56.12,16.80
121,"NLD","Advanced Economies","Netherlands",1970,"MF",93.00,69.00,19.50
121,"NLD","Advanced Economies","Netherlands",1975,"MF",91.00,79.00,25.50
121,"NLD","Advanced Economies","Netherlands",1980,"MF",93.00,81.00,30.00
121,"NLD","Advanced Economies","Netherlands",1985,"MF",100.00,85.00,31.80
121,"NLD","Advanced Economies","Netherlands",1990,"MF",95.00,78.00,39.80
121,"NLD","Advanced Economies","Netherlands",1995,"MF",99.00,91.00,48.60
121,"NLD","Advanced Economies","Netherlands",2000,"MF",99.00,100.00,53.00
121,"NLD","Advanced Economies","Netherlands",2005,"MF",98.00,100.00,59.00
121,"NLD","Advanced Economies","Netherlands",2010,"MF",100.00,100.00,64.00
133,"NZL","Advanced Economies","New Zealand",1820,"MF",58.01,0.09,0.02
133,"NZL","Advanced Economies","New Zealand",1825,"MF",60.54,0.12,0.03
133,"NZL","Advanced Economies","New Zealand",1830,"MF",63.03,0.15,0.04
133,"NZL","Advanced Economies","New Zealand",1835,"MF",65.45,0.20,0.05
133,"NZL","Advanced Economies","New Zealand",1840,"MF",67.80,0.25,0.06
133,"NZL","Advanced Economies","New Zealand",1845,"MF",70.06,0.33,0.08
133,"NZL","Advanced Economies","New Zealand",1850,"MF",72.24,0.43,0.10
133,"NZL","Advanced Economies","New Zealand",1855,"MF",74.32,0.55,0.13
133,"NZL","Advanced Economies","New Zealand",1860,"MF",76.31,0.72,0.16
133,"NZL","Advanced Economies","New Zealand",1865,"MF",78.19,0.93,0.20
133,"NZL","Advanced Economies","New Zealand",1870,"MF",79.96,1.20,0.26
133,"NZL","Advanced Economies","New Zealand",1875,"MF",81.64,1.56,0.32
133,"NZL","Advanced Economies","New Zealand",1880,"MF",99.70,2.01,0.28
133,"NZL","Advanced Economies","New Zealand",1885,"MF",100.00,2.74,0.49
133,"NZL","Advanced Economies","New Zealand",1890,"MF",98.44,1.66,0.57
133,"NZL","Advanced Economies","New Zealand",1895,"MF",94.69,1.58,0.56
133,"NZL","Advanced Economies","New Zealand",1900,"MF",95.66,1.51,0.55
133,"NZL","Advanced Economies","New Zealand",1905,"MF",99.27,3.20,0.61
133,"NZL","Advanced Economies","New Zealand",1910,"MF",100.00,3.62,0.88
133,"NZL","Advanced Economies","New Zealand",1915,"MF",100.00,4.56,0.87
133,"NZL","Advanced Economies","New Zealand",1920,"MF",100.00,7.24,1.86
133,"NZL","Advanced Economies","New Zealand",1925,"MF",100.00,8.94,1.92
133,"NZL","Advanced Economies","New Zealand",1930,"MF",91.85,10.60,2.42
133,"NZL","Advanced Economies","New Zealand",1935,"MF",93.42,12.93,2.09
133,"NZL","Advanced Economies","New Zealand",1940,"MF",90.38,13.72,2.47
133,"NZL","Advanced Economies","New Zealand",1945,"MF",95.16,16.31,3.62
133,"NZL","Advanced Economies","New Zealand",1950,"MF",95.40,17.29,4.62
133,"NZL","Advanced Economies","New Zealand",1955,"MF",94.43,23.52,4.22
133,"NZL","Advanced Economies","New Zealand",1960,"MF",77.00,72.00,13.20
133,"NZL","Advanced Economies","New Zealand",1965,"MF",78.00,74.00,14.60
133,"NZL","Advanced Economies","New Zealand",1970,"MF",100.00,76.00,18.40
133,"NZL","Advanced Economies","New Zealand",1975,"MF",100.00,79.00,25.70
133,"NZL","Advanced Economies","New Zealand",1980,"MF",100.00,80.02,28.60
133,"NZL","Advanced Economies","New Zealand",1985,"MF",100.00,83.00,33.10
133,"NZL","Advanced Economies","New Zealand",1990,"MF",100.00,82.00,39.70
133,"NZL","Advanced Economies","New Zealand",1995,"MF",100.00,93.00,58.20
133,"NZL","Advanced Economies","New Zealand",2000,"MF",96.03,92.00,66.00
133,"NZL","Advanced Economies","New Zealand",2005,"MF",97.00,93.50,81.00
133,"NZL","Advanced Economies","New Zealand",2010,"MF",97.97,95.00,83.00
122,"NOR","Advanced Economies","Norway",1820,"MF",88.95,0.32,0.21
122,"NOR","Advanced Economies","Norway",1825,"MF",89.63,0.40,0.28
122,"NOR","Advanced Economies","Norway",1830,"MF",90.28,0.51,0.35
122,"NOR","Advanced Economies","Norway",1835,"MF",90.90,0.64,0.33
122,"NOR","Advanced Economies","Norway",1840,"MF",90.25,0.81,0.32
122,"NOR","Advanced Economies","Norway",1845,"MF",89.70,1.02,0.29
122,"NOR","Advanced Economies","Norway",1850,"MF",89.15,1.29,0.25
122,"NOR","Advanced Economies","Norway",1855,"MF",88.61,1.63,0.26
122,"NOR","Advanced Economies","Norway",1860,"MF",88.83,2.05,0.23
122,"NOR","Advanced Economies","Norway",1865,"MF",89.06,2.58,0.30
122,"NOR","Advanced Economies","Norway",1870,"MF",88.34,3.25,0.41
122,"NOR","Advanced Economies","Norway",1875,"MF",88.07,4.07,0.31
122,"NOR","Advanced Economies","Norway",1880,"MF",83.10,4.48,0.27
122,"NOR","Advanced Economies","Norway",1885,"MF",80.21,5.09,0.50
122,"NOR","Advanced Economies","Norway",1890,"MF",91.46,5.68,0.58
122,"NOR","Advanced Economies","Norway",1895,"MF",97.77,5.70,0.40
122,"NOR","Advanced Economies","Norway",1900,"MF",96.00,5.56,0.44
122,"NOR","Advanced Economies","Norway",1905,"MF",98.15,5.61,0.40
122,"NOR","Advanced Economies","Norway",1910,"MF",98.23,5.83,0.47
122,"NOR","Advanced Economies","Norway",1915,"MF",99.55,5.81,0.41
122,"NOR","Advanced Economies","Norway",1920,"MF",99.33,8.10,0.44
122,"NOR","Advanced Economies","Norway",1925,"MF",100.00,6.29,0.75
122,"NOR","Advanced Economies","Norway",1930,"MF",100.00,7.53,1.10
122,"NOR","Advanced Economies","Norway",1935,"MF",100.00,12.57,1.14
122,"NOR","Advanced Economies","Norway",1940,"MF",100.00,11.85,1.24
122,"NOR","Advanced Economies","Norway",1945,"MF",98.99,17.16,1.72
122,"NOR","Advanced Economies","Norway",1950,"MF",100.00,16.80,1.71
122,"NOR","Advanced Economies","Norway",1955,"MF",100.00,18.74,1.41
122,"NOR","Advanced Economies","Norway",1960,"MF",87.72,45.42,6.90
122,"NOR","Advanced Economies","Norway",1965,"MF",100.00,51.00,10.70
122,"NOR","Advanced Economies","Norway",1970,"MF",89.00,65.00,15.90
122,"NOR","Advanced Economies","Norway",1975,"MF",100.00,79.00,22.10
122,"NOR","Advanced Economies","Norway",1980,"MF",98.00,84.00,25.60
122,"NOR","Advanced Economies","Norway",1985,"MF",97.00,87.00,29.60
122,"NOR","Advanced Economies","Norway",1990,"MF",99.00,86.00,42.30
122,"NOR","Advanced Economies","Norway",1995,"MF",99.00,99.62,58.50
122,"NOR","Advanced Economies","Norway",2000,"MF",100.00,95.00,69.00
122,"NOR","Advanced Economies","Norway",2005,"MF",99.00,97.00,79.00
122,"NOR","Advanced Economies","Norway",2010,"MF",99.00,96.00,73.00
124,"PRT","Advanced Economies","Portugal",1820,"MF",3.08,0.04,0.25
124,"PRT","Advanced Economies","Portugal",1825,"MF",3.70,0.05,0.20
124,"PRT","Advanced Economies","Portugal",1830,"MF",4.46,0.06,0.08
124,"PRT","Advanced Economies","Portugal",1835,"MF",5.35,0.08,0.11
124,"PRT","Advanced Economies","Portugal",1840,"MF",6.42,0.10,0.15
124,"PRT","Advanced Economies","Portugal",1845,"MF",7.68,0.13,0.15
124,"PRT","Advanced Economies","Portugal",1850,"MF",9.16,0.17,0.14
124,"PRT","Advanced Economies","Portugal",1855,"MF",13.51,0.22,0.15
124,"PRT","Advanced Economies","Portugal",1860,"MF",17.85,0.33,0.13
124,"PRT","Advanced Economies","Portugal",1865,"MF",22.20,0.52,0.11
124,"PRT","Advanced Economies","Portugal",1870,"MF",26.54,0.75,0.11
124,"PRT","Advanced Economies","Portugal",1875,"MF",32.49,0.86,0.12
124,"PRT","Advanced Economies","Portugal",1880,"MF",38.43,0.83,0.10
124,"PRT","Advanced Economies","Portugal",1885,"MF",44.38,0.24,0.13
124,"PRT","Advanced Economies","Portugal",1890,"MF",41.82,0.32,0.14
124,"PRT","Advanced Economies","Portugal",1895,"MF",39.27,0.36,0.12
124,"PRT","Advanced Economies","Portugal",1900,"MF",36.71,0.43,0.13
124,"PRT","Advanced Economies","Portugal",1905,"MF",37.97,0.56,0.10
124,"PRT","Advanced Economies","Portugal",1910,"MF",39.24,0.80,0.12
124,"PRT","Advanced Economies","Portugal",1915,"MF",40.50,0.92,0.29
124,"PRT","Advanced Economies","Portugal",1920,"MF",41.76,0.83,0.28
124,"PRT","Advanced Economies","Portugal",1925,"MF",43.02,0.98,0.36
124,"PRT","Advanced Economies","Portugal",1930,"MF",55.26,1.24,0.45
124,"PRT","Advanced Economies","Portugal",1935,"MF",54.89,4.21,0.65
124,"PRT","Advanced Economies","Portugal",1940,"MF",65.86,4.49,0.73
124,"PRT","Advanced Economies","Portugal",1945,"MF",66.11,5.53,0.98
124,"PRT","Advanced Economies","Portugal",1950,"MF",77.22,5.41,1.16
124,"PRT","Advanced Economies","Portugal",1955,"MF",92.69,8.22,1.41
124,"PRT","Advanced Economies","Portugal",1960,"MF",99.00,10.48,3.50
124,"PRT","Advanced Economies","Portugal",1965,"MF",77.00,22.00,5.00
124,"PRT","Advanced Economies","Portugal",1970,"MF",83.00,31.00,8.00
124,"PRT","Advanced Economies","Portugal",1975,"MF",87.00,28.00,10.80
124,"PRT","Advanced Economies","Portugal",1980,"MF",97.00,23.77,11.20
124,"PRT","Advanced Economies","Portugal",1985,"MF",91.68,38.00,12.30
124,"PRT","Advanced Economies","Portugal",1990,"MF",97.00,35.92,23.20
124,"PRT","Advanced Economies","Portugal",1995,"MF",100.00,82.68,36.80
124,"PRT","Advanced Economies","Portugal",2000,"MF",100.00,100.00,48.00
